,Unnamed: 0,a-beta
14537,17409,meredanya
14538,19794,mereduksi
14539,8747,meredupkan
14540,8748,mereekspor
14541,8749,merefleksikan
14542,8750,merefraksikan
14543,19398,merefresh
14544,8751,meregang
14545,8752,merejahkan
14546,24290,merek
14547,8754,mereka
14548,15553,merekalah
14549,27972,merekam
14550,8755,merekamkan
14551,16906,merekanya
14552,8756,merekatkan
14553,8757,merekayasa
14554,19378,mereknya
14555,8758,merekomendasi
14556,8759,merelap-relap
14557,23365,merelevankan
14558,19565,merelokasi
14559,8761,meremah-remah
14560,8762,meremahkan
14561,8763,meremas
14562,8764,meremas-remas
14563,8765,meremehkan
14564,8766,meremukkan
14565,23047,merencanakan
14566,20745,merendahkan
14567,20102,merengek
14568,8767,merenggang
14569,8768,merenggangkan
14570,16473,merenggut
14571,8769,merenik-renik
14572,8770,merenovasi
14573,8771,merenta-renta
14574,8772,merentangi
14575,8773,merentikan
14576,25346,merenungkan
14577,8774,mereparasi
14578,8775,mereposisi
14579,8776,merepotkan
14580,8777,meresahkan
14581,16481,meresap
14582,8778,meresapkan
14583,8779,meresek-resek
14584,8780,meresepkan
14585,16374,meresmikan
14586,25411,merespons
14587,21844,meresponsnya
14588,8782,meretakkan
14589,21225,merevisi
14590,21971,merevitalisasi
14591,8783,merevolusi
14592,20460,meriah
14593,8784,meriam
14594,8785,meriangkan
14595,18968,merias
14596,8786,meribungan
14597,8787,meributkan
14598,8788,meridiem
14599,8789,meridional
14600,8790,merih
14601,8791,merikuhkan
14602,21720,merilis
14603,8792,merimaskan
14604,8793,merinaikan
14605,18054,merinci
14606,8794,merincukan
14607,8795,merindukan
14608,8796,meringgiti
14609,8797,meringking
14610,17017,meringkus
14611,8798,meringsing
14612,8799,merintangi
14613,19813,merintis
14614,8800,merisaukan
14615,8801,merisikkan
14616,8802,merkantilisme
14617,8803,merkel
14618,8804,merkuri
14619,8805,merobek-robek
14620,8806,merobohkan
14621,24732,merogoh
14622,19719,meroket
14623,20266,meroketnya
14624,8807,meromiktik
14625,8808,meromiosin
14626,8809,meronggeng
14627,8810,meronggong
14628,8811,merongrong
14629,8812,merongseng
14630,8813,meronta-ronta
14631,8814,merosokkan
14632,22211,merosot
14633,8815,merosotkan
14634,20815,merry
14635,8816,mersik
14636,25711,mertapada
14637,20575,mertuanya
14638,27113,merubah
14639,8817,merugi
14640,16347,merugikan
14641,21354,merujuk
14642,19441,merujuknya
14643,8818,merukunkan
14644,8819,merumahkan
14645,8820,merumitkan
14646,8821,merumuskan
14647,15554,merupakan
14648,16795,merusak
14649,8822,merusakkan
14650,8823,merusuhkan
14651,8824,merutinkan
14652,8825,meruwetkan
14653,8826,meruyupkan
14654,25770,mesin
14655,8828,mesinisasi
14656,24951,mesinnya
14657,25290,mesir
14658,26008,meski
14659,15556,meskipun
14660,8829,mesmerisme
14661,8830,meso
14662,8831,mesodermik
14663,8832,mesotoraks
14664,8833,mesotrofik
14665,8834,mesozoikum
14666,23975,mesra
14667,22664,messaggero
14668,20999,messi
14669,23352,mesti
14670,8835,mestika
14671,24874,mestinya
14672,16703,mesum
14673,8836,meta
14674,8837,metabahasa
14675,8838,metaberkas
14676,8839,metabolik
14677,8840,metadinitrobenzena
14678,8841,metafisika
14679,22601,metafora
14680,22608,metal
14681,8842,metaldehida
14682,8843,metalik
14683,8844,metalograf
14684,8845,metaloprotein
14685,8846,metalurgis
14686,8847,metamemori
14687,8848,metamesta
14688,8849,metamorfis
14689,8850,metanefros
14690,8851,metasenter
14691,8852,metastabil
14692,8853,metastasis
14693,8854,metatarsus
14694,8855,mete
14695,8856,metempsikosis
14696,27040,meteorologi
14697,16632,meter
14698,19928,meteran
14699,8858,metode
14700,8859,metodologi
14701,8860,metoroat
14702,24703,metrik
14703,17125,metro
14704,8861,metrofilia
14705,8862,metrofobia
14706,8863,metronimik
14707,8864,metronomis
14708,8865,metropolis
14709,8866,metropolisasi
14710,8867,metroragia
14711,22707,mewacanakan
14712,21817,mewadahi
14713,27822,mewah
14714,8868,mewahyukan
14715,23033,mewajibkan
14716,8870,mewakafkan
14717,17933,mewakili
14718,8871,mewakilkan
14719,8872,mewalakkan
14720,8873,mewangikan
14721,8874,mewanti-wanti
14722,8875,mewaralabakan
14723,8876,mewariskan
14724,19312,mewarnai
14725,8877,mewarnakan
14726,8878,mewartakan
14727,8879,mewaspadai
14728,8880,mewilayahi
14729,8881,mewiridkan
14730,8882,mewismakan
14731,8883,mewujudkan
14732,19383,mewujudkannya
14733,17568,mexicano
14734,22921,mexico
14735,15557,meyakini
14736,20140,meyakinkan
14737,8885,mezosopran
14738,8886,mezzo-soprano
14739,16623,mgmaritim
14740,20803,mgr
14741,24131,mh
14742,23162,mhalte
14743,25558,mi
14744,16138,mice
14745,23912,michael
14746,8888,microfiche
14747,27966,microsite
14748,17025,middle
14749,8889,midodareni
14750,27640,midun
14751,23863,midunsedangkan
14752,8890,mieloma
14753,19706,miftachul
14754,16345,miftahuddin
14755,24181,miftahudin
14756,22835,migran
14757,8891,migrasi
14758,16759,mij
14759,8892,mijen
14760,16808,mijn
14761,27693,mikir
14762,20857,mikirin
14763,8893,mikologi
14764,8894,mikotoksin
14765,27385,mikro
14766,8896,mikroanalisis
14767,8897,mikrobarograf
14768,8898,mikrobarogram
14769,8899,mikrobiologis
14770,8900,mikrofarad
14771,8901,mikroflora
14772,8902,mikrofobia
14773,8903,mikrofon
14774,8904,mikrokimia
14775,8905,mikrokomputer
14776,8906,mikroliter
14777,8907,mikrometer
14778,8908,mikrometri
14779,24871,mikroplastik
14780,8909,mikroposis
14781,8910,mikroprosesor
14782,8911,mikrosekon
14783,8912,mikrospora
14784,8913,mikrosporofil
14785,8914,mikrountai
14786,8915,mikrovilus
14787,8916,miksoedema
14788,8917,miksofobia
14789,25566,mikta
14790,17126,mil
14791,8918,milang-miling
14792,16812,mileage
14793,19393,milenial
14794,25429,milestone
14795,8919,miliampere
14796,22059,miliar
14797,17170,milik
14798,19604,miliknya
14799,8921,milimikron
14800,8922,milisetara
14801,8923,militer
14802,24323,millennium
14803,8924,miller
14804,8925,milu
14805,21251,mimpi
14806,21243,mimpinya
14807,8927,mina
14808,16331,minahasa
14809,25766,minas
14810,8928,minat
14811,8929,minatarian
14812,22807,minatnya
14813,25772,mind
14814,8930,minded
14815,8931,minderwaardig
14816,8932,mindringan
14817,8933,mineral
14818,8934,mineralogi
14819,18631,minerba
14820,8935,minggon
14821,21495,minggu
14822,24021,mingguan
14823,27861,minggunya
14824,26403,mingkai
14825,19503,minh
14826,20312,mini
14827,18085,miniatur
14828,8937,minibasket
14829,26810,minim
14830,23237,minimal
14831,19525,minimarket
14832,25060,minimnya
14833,8939,minimum
14834,22527,ministerial
14835,22932,ministries
14836,25175,ministry
14837,8940,minor
14838,15559,minta
14839,8942,mintakat
14840,8943,mintakulburuj
14841,18027,minum
14842,23401,minuman
14843,27271,minus
14844,8946,minutering
14845,26132,minyak
14846,8948,miofilamen
14847,8949,miotendenitis
14848,8950,mipan
14849,16783,miras
14850,8951,mirat
14851,8952,miring
14852,26848,mirip
14853,8953,miristat
14854,8954,mirmekofag
14855,24468,miroslaw
14856,21382,mirror
14857,21141,mirxes
14858,8955,misa
14859,15561,misal
14860,21777,misalayuk
14861,15562,misalkan
14862,25714,misalnya
14863,8957,misan
14864,16244,misi
14865,8958,misionaris
14866,20760,miskin
14867,8960,miskoordinasi
14868,8961,miso
14869,18766,miss
14870,8962,mission
14871,8963,mistar
14872,27535,misteri
14873,8965,mistikisme
14874,27466,mitigasi
14875,8966,mitosis
14876,19803,mitra
14877,19291,mitratour
14878,24128,mitsubishi
14879,20880,mixed
14880,20689,mizan
14881,22996,mizwar
14882,22446,mnc
14883,8968,mnemofobia
14884,8969,mobil
14885,8970,mobil-mobilan
14886,21877,mobile
14887,8971,mobilisasi
14888,20169,mobilitas
14889,20247,mobilitasnya
14890,21034,mobilnya
14891,23842,moch
14892,19049,mochizuki
14893,8972,moda
14894,24025,modaka
14895,24998,modal
14896,17571,modalitas
14897,22110,mode
14898,24636,model
14899,8975,modem
14900,23235,moderator
14901,8976,modern
14902,23116,modernisasi
14903,8977,modernisme
14904,8978,modernitas
14905,8979,modernomaniak
14906,8980,modifikasi
14907,17724,modis
14908,8981,modul
14909,8982,modus
14910,26147,moerdijat
14911,17966,moestopo
14912,26720,mogok
14913,23292,moh
14914,25151,mohamad
14915,26290,mohammad
14916,25096,mohon
14917,8983,mohs
14918,27147,mohson
14919,16312,mojang
14920,27610,mojokerto
14921,18045,mojosakti
14922,20951,mokhammad
14923,8984,mole
14924,8985,molekul
14925,8986,molibdenum
14926,17459,molina
14927,24937,molorin
14928,17586,moluska
14929,22006,momen
14930,26682,momentum
14931,20198,momentumnya
14932,17892,monas
14933,26698,monasarah
14934,21821,monashalte
14935,27563,moncer
14936,17632,moncongnya
14937,8988,mondar-mandir
14938,8989,monde
14939,19347,monetary
14940,8990,moneter
14941,26521,monev
14942,8991,mongolisme
14943,8992,monimolimnion
14944,8993,monitor
14945,25663,monitoring
14946,8994,monogliserida
14947,8995,monoklinal
14948,8996,monoklinik
14949,8997,monokotiledon
14950,8998,monokultur
14951,8999,monolog
14952,9000,monoloyalitas
14953,9001,monomfalus
14954,23512,monopoli
14955,9002,monosilabisme
14956,9003,monospermi
14957,9004,monoteisme
14958,27286,month
14959,14757,monumen
14960,9005,monumental
14961,15565,monyet
14962,20489,moody
14963,22484,mopah
14964,9007,moral
14965,9008,moralis
14966,9009,moralisasi
14967,9010,moralistis
14968,9011,moratorium
14969,9012,morbiditas
14970,23223,more
14971,9013,morfemis
14972,9014,morfofonem
14973,9015,morfofonologi
14974,9016,mori
14975,22968,morning
14976,18736,morodadi
14977,19887,morris
14978,9017,morse
14979,9018,mortale
14980,9019,mortalitas
14981,9020,mortuarium
14982,9021,mosso
14983,16139,motel
14984,19119,motif
14985,21801,motivasi
14986,19126,motogp
14987,9022,motor
14988,9023,motorfobia
14989,9024,motoris
14990,9025,motorisasi
14991,22057,motornya
14992,21572,motors
14993,24981,mou
14994,25409,mountains
14995,9026,moyang
14996,27162,mpr
14997,24409,mr
14998,17140,mro
14999,22431,mt
15000,9028,muai
15001,22614,muara
15002,19869,muaro
15003,9030,muat
15004,22616,muatan
15005,19551,muawiyah
15006,27803,mud
15007,25286,muda
15008,23853,mudah
15009,9034,mudah-mudahan
15010,25881,mudahan
15011,27338,mudahnya
15012,9035,mudasir
15013,9036,mudik
15014,18418,mudo
15015,23855,mueang
15016,9037,mufakat
15017,17983,muh
15018,26584,muhaimin
15019,23348,muhamad
15020,24762,muhammad
15021,19625,muhammadiyah
15022,24186,muharram
15023,22589,muhdin
15024,9038,muhibah
15025,26649,muhsin
15026,21180,mui
15027,19750,muid
15028,14760,mujahid
15029,26769,mujair
15030,9039,muka
15031,9040,mukhabarah
15032,19638,mukmin
15033,9041,muktamirin
15034,9042,muktazilah
15035,9043,mula
15036,17253,mulai
15037,24699,mulailah
15038,18327,mulan
15039,22363,mulanya
15040,9044,mulas
15041,9045,mules
15042,26237,mulia
15043,18060,muliarta
15044,9046,mulsa
15045,16581,multi
15046,9047,multietnik
15047,9048,multifaset
15048,20979,multiflier
15049,18404,multifungsi
15050,9049,multigenik
15051,26884,multikanker
15052,9050,multikompleks
15053,9051,multikultural
15054,9052,multimedia
15055,9053,multimeter
15056,9054,multimilioner
15057,9055,multinasional
15058,9056,multiorgan
15059,9057,multipengguna
15060,9058,multiplatform
15061,24023,multiple
15062,9059,multipleks
15063,20537,multiplier
15064,26732,multiplikasi
15065,9060,multiplikatif
15066,9061,multiplikator
15067,9062,multipolar
15068,9063,multiprosesor
15069,18827,multistage
15070,9064,multisuplemen
15071,9065,multitugas
15072,9066,multivalen
15073,9067,multivibrator
15074,21106,mulut
15075,9069,mulut-mulutan
15076,19560,mulyana
15077,17210,mulyani
15078,19578,mumbai
15079,9070,mumifikasi
15080,17163,mumpung
15081,18987,mumuh
15082,26129,munasus
15083,17168,muncul
15084,20406,munculnya
15085,9071,muncung
15086,26543,mundardjito
15087,27371,mundita
15088,9072,mundur
15089,23294,mundurnya
15090,9073,mungkal
15091,15572,mungkin
15092,15573,mungkinkah
15093,9075,mungmungan
15094,19559,munir
15095,23355,muntok
15096,24765,murah
15097,9077,murai
15098,9078,murakab
15099,20449,mural
15100,21563,muri
15101,9079,murid
15102,9080,murka
15103,9081,murni
15104,26716,mursyid
15105,18527,musa
15106,9082,musabab
15107,24396,musababnya
15108,9083,musafir
15109,22123,musala
15110,9084,musang
15111,9085,musapat
15112,24232,musda
15113,17710,musem
15114,19526,museologi
15115,9086,museum
15116,24547,mushola
15117,24376,musi
15118,14763,music
15119,15576,musica
15120,16476,musik
15121,26944,musikal
15122,25085,musikbentuk
15123,9090,musikologi
15124,22536,musikpukul
15125,16417,musim
15126,9092,musiman
15127,17150,musisi
15128,9093,muslihat
15129,9094,muslim
15130,20139,musnah
15131,23786,musra
15132,24995,mustahil
15133,9096,mustakmal
15134,25652,mustika
15135,9097,musuh
15136,9098,musyarakah
15137,9099,musyarakat
15138,19859,musyawarah
15139,9101,musyawarat
15140,17840,mutasi
15141,9103,mutiara
15142,9104,mutlak
15143,25228,mutu
15144,9106,mutualisme
15145,9107,muwalad
15146,9108,muzdalifah
15147,19670,mw
15148,22864,myanmar
15149,18181,myung
15150,16236,mâ²
15151,26566,n
15152,9109,nabati
15153,23500,nabawi
15154,9110,nabi
15155,9111,naco
15156,9112,nada
15157,9113,nadi
15158,24726,nadiem
15159,27570,nadua
15160,9114,nafar
15161,9115,nafilah
15162,9116,nafsu
15163,26579,naga
15164,9118,nagan
15165,18037,nagari
15166,15578,nah
15167,9120,nahar
15168,19999,nahas
15169,19419,nahdlatul
15170,18145,nahdliyin
15171,9122,nahi
15172,9123,nahu
15173,9124,naib
15174,22884,naik
15175,22928,naiknya
15176,9126,nakal
15177,9127,nakal-nakalan
15178,19478,nakes
15179,26063,nakula
15180,20949,nala
15181,27161,nalobi
15182,9128,nama
15183,9129,namanya
15184,20551,nambah
15185,18745,nambi
15186,26136,nampak
15187,26493,namuap
15188,25001,namun
15189,9131,nanah
15190,9132,nanas
15191,23318,nangka
15192,9133,nanofluida
15193,9134,nanoteknologi
15194,15581,nanti
15195,9136,nanti-nantian
15196,15582,nantinya
15197,21479,napak
15198,9137,napalm
15199,9138,napas
15200,9139,napoleon
15201,26785,napoli
15202,19835,nara
15203,9140,narahubung
15204,9141,narapidana
15205,27598,nararya
15206,25854,narasi
15207,23802,narasikan
15208,18104,narasumber
15209,18625,narciso
15210,21868,narendra
15211,9143,narkoba
15212,9144,narkolepsi
15213,25581,narrow
15214,9145,narsisisme
15215,9146,nasab
15216,19653,nasabah
15217,9148,nasal
15218,9149,nasalisasi
15219,27571,nasdem
15220,14767,nasi
15221,9151,nasib
15222,9152,nasib-nasiban
15223,9153,nasihat
15224,14768,nasional
15225,22106,nasionalis
15226,9155,nasionalisasi
15227,26870,nasionalisme
15228,9156,nasionalistis
15229,17154,nasionalsimak
15230,9157,nasionisme
15231,25425,nasip
15232,23043,naskah
15233,9159,nasofaring
15234,24552,nassarudin
15235,9160,nasuhah
15236,23749,nasutionâ¢
15237,9161,natal
15238,14769,nataru
15239,27272,nation
15240,28004,national
15241,17036,nations
15242,9162,nativistik
15243,9163,natrium
15244,9164,naturopati
15245,25710,naungan
15246,9165,nauseam
15247,21684,navigasi
15248,9166,navis
15249,9167,nawafil
15250,9168,nawalapradata
15251,9169,nawarapoka
15252,18536,nawawi
15253,9170,nazar
15254,9171,nazilah
15255,19163,nbeach
15256,26477,nct
15257,23267,ndak
15258,24902,ndolu
15259,26445,ndp
15260,27004,ndrawa
15261,27566,nduwe
15262,9172,nebula
15263,27136,neck
15264,20805,nederlandsch
15265,18919,needs
15266,17908,nef
15267,9173,nefoskop
15268,9174,nefrektomi
15269,9175,nefroblastoma
15270,25936,negara
15271,27702,negaranya
15272,22024,negarawan
15273,19085,negatif
15274,27749,negeri
15275,28069,negoro
15276,20105,negosiasi
15277,9179,negosiator
15278,19403,negotiations
15279,9180,negrofilia
15280,21593,nekat
15281,9181,nekrofagus
15282,9182,nekrofilia
15283,9183,nekrofilik
15284,9184,nekrofobia
15285,9185,nekrogeografi
15286,9186,nekrolalia
15287,9187,nekromansi
15288,9188,nekropolis
15289,17912,nelayan
15290,9189,nematologi
15291,9190,nematosida
15292,9191,nenas
15293,9192,nenek
15294,24426,neng
15295,26252,nengah
15296,28011,neo
15297,9193,neodarwinisme
15298,9194,neofarmafobia
15299,9195,neofeodalisme
15300,9196,neolitikum
15301,9197,neologisme
15302,9198,neolokal
15303,9199,neon
15304,9200,neontologi
15305,9201,neoplastik
15306,9202,neoplatonisme
15307,9203,neositosis
15308,15586,nepa
15309,22067,neraca
15310,21293,neracanya
15311,9205,neraka
15312,9206,neritopelagik
15313,9207,neroli
15314,26614,net
15315,26807,netizen
15316,9208,netral
15317,9209,netralisir
15318,9210,netralisme
15319,9211,netralitas
15320,9212,netropause
15321,16633,nets
15322,21457,netty
15323,27467,network
15324,9213,neurektomi
15325,9214,neuroblastoma
15326,9215,neurokimia
15327,9216,neurologis
15328,9217,neuromuskuler
15329,9218,neurositologi
15330,9219,neurositologis
15331,9220,neurotologi
15332,20028,new
15333,22896,newjeans
15334,26809,news
15335,16500,next
15336,9221,ngabuburit
15337,27187,ngagurah
15338,17474,ngakan
15339,15588,ngalap
15340,25057,ngalor
15341,26839,nganjuk
15342,16888,ngantuk
15343,27844,ngantung
15344,16498,ngapain
15345,9222,ngarai
15346,17382,ngaran
15347,19427,ngawi
15348,9223,ngeang-ngeang
15349,24541,ngeblog
15350,27751,ngebung
15351,22117,ngeh
15352,26371,ngemis
15353,25100,ngepung
15354,16723,ngerti
15355,22469,ngga
15356,21009,nggak
15357,26821,ngidul
15358,26005,ngingas
